Run ID,Distance,Time,Time Changed,Moving Time,Elevation Gain,Elevation Over Time,Start Latitude,Start Longitude,Polyline,Difficulty
2695075761,7.1281217688698,2884,0:48:04,391,117.1,0.04060332871012483,33.78,-84.39,}|cmEfebbOYCAYa@UCB_@MAUEEg@Fs@EqACuAIkAAiFKuBAuADqAMg@KGIHgFEk@BiAIgIGi@Hk@FyAQuAAk@Em@Re@Bk@c@_BWwAJeBFg@DaB@YLg@A_AQ_AIm@@_@IEa@IC?JJHqAIiB@uABSLAHm@?_@G[Es@EgDMcBgAc@c@IeBu@c@[MQ{@y@_Au@}A{@Ks@HcAJm@Bi@Gk@Yc@]c@a@Y_@Sa@[i@?c@Jc@DiADiAK{Be@e@U_@Ue@I[]Ye@Og@Eo@Dm@`@{AOe@Yg@oAiBQg@@m@X_@\YdBmAb@Ub@Hb@RFALY\gCPi@^]XIb@Id@Aj@Dd@TT`@Th@j@~BVd@^Xf@Ff@AlAGzCa@vBi@h@KnAI\?P[Fq@DoCEsCBm@@cBCq@@}DMa@QIMSLm@\YdAo@^[d@Yb@S^c@bAq@b@[\_@dAs@pDwBhA_@h@GxCs@lA]`Ew@xB[f@KdJeApBa@pBKrBa@f@Gd@Qb@Gb@S\a@^Sb@Ub@M^Ub@OdB_At@cAzA{ApAaBZ]`Ay@x@}@x@cA~@w@dAs@fAe@jA]nAWf@EpAAtBBZOMMa@Rg@Gs@?c@CoBHkDv@{@`@mBnAu@|@Y^k@n@iF`F[`@}AlAcAp@c@VaAr@eAf@oAN}DdBsCb@g@Ne@DoAT}CL}IvA}Cn@mBf@e@HqBd@a@JmAd@a@RcBhAeAh@]V}AjA}ArAcAp@[\_Al@O`@@Fv@V?XKv@Cl@@`CGpCE~GD`CApEHn@IbCAnCF|DAxAJjC?j@EdBOnCK|EB~AFn@DbBH|AE~A@PRb@?xACl@Gn@Ap@Jl@N@ErA?z@XtAF^Bj@Cj@Gj@A~DMl@Ql@@NMdDAzABd@n@x@FlCGpB@@UpC@j@LVLGSbEFlCD^h@RnDNVVf@HpA@b@Cb@DrB@lA?jAGlBBh@Bd@FrA?D@Np@,2
2695075325,5.213677125586575,2302,0:38:22,239,97.3,0.04226759339704605,33.78,-84.39,u}cmEpebbOIm@EKg@E[@Cb@B`BAhCKj@[b@c@PgB~@]`@g@tAOj@Cn@@n@Gh@Cn@Bj@Al@Dh@AjCBl@IzAO|ACp@?l@DdB|@xBv@fAb@Vd@PjANfFVf@AbDJh@GfAc@^_@Xc@Jk@Xk@Jo@@m@Hq@Bk@?o@Pe@ZaBIs@BEFuA^wDb@wA`AqB^_@Ze@Nk@DyAC_BBId@Kb@@j@Jd@BXCD]Bw@EuCFq@@_BCq@Bo@EmCQg@e@UkAEsBa@g@Mc@Ok@Dg@Le@Bg@RWd@GxAEPc@\k@Rc@JeBBwAVa@RSd@Kl@CBoCCk@@Gh@CjAIvAAhCDHf@D`@SP_BCeCFi@Ig@KOqAMe@CwBBc@A_@K]Wg@@g@Ae@DgFAg@EuBAmAGc@MKYDwDCo@Go@Bm@BqDGGDcBAmC@o@Ki@GwA@m@Lq@TCW_@LeBAcBEi@?k@G}@BwAUi@Gw@a@mA@gBBo@Fe@@sAMg@Gm@Aq@@iBKeA@{AOyDc@Kc@QiB}@w@aA{@w@c@YiAm@q@SEo@Gk@Bk@Fm@Ek@Oi@y@aAa@]aAk@e@Ng@Li@De@?qAKq@?GBf@BnATh@Bh@Cf@KbAWbAj@`@ZZd@Pd@Bl@C`BFn@x@v@bAn@Z^n@z@`@XTb@Dj@lBt@b@Jl@FHxBBxDCj@@l@Hj@BxAEj@Dl@?NODZLZBFHHlAMX?j@N~AHl@@l@EhA?pARHL~@?z@Y~@Gp@IrBFb@@ZGd@Cl@D~AApD^^EDKp@OnCA`AH`BAl@NpCZ^rBRz@BRPh@Jh@@|ACh@@lAClABpBGrFFT^@Z,2
2686011924,0.5192177682335163,260,0:04:20,0,11.8,0.045384615384615384,33.78,-84.4,_xcmEfzcbOE^e@CuBEe@EsBKc@?CB@b@Nl@Bj@EtDMh@]@sBKgDEe@GsBFYVDp@@l@@nCC|AQl@,1
2686011898,3.316195915851427,1638,0:27:18,134,50.9,0.031074481074481075,33.77,-84.4,ancmEv~cbOkAlBmB`C]Zg@PoAfA_@RUh@oA`BUb@q@|@m@dA{@|@aAp@ILNp@z@z@HNOl@{@z@s@dA}@~@s@~@sAXc@T]^_@Xe@VeAf@qCbAq@Na@T]VmBl@a@TYXg@@qALg@Jw@XJ@sBVk@Bc@FoCIkAJkAFa@Q][e@@OAa@NQAc@GmA?{CFIFOt@FnCGbBIn@BNbBx@b@J`@P^XJrB?l@HzA\vDLbC\^nBp@N@NQPe@Gi@Mo@C[N]Gi@S{Aa@qABo@AYOg@e@a@eAi@g@K]_@?G{@e@cAc@UWKOK_B@q@DOjANb@G\iAV[nBBb@Ed@SZIV[BMZ?`CLdANHNVFpBUfAW`@Qd@Mf@?hBe@h@Ef@Kl@WDEESDKPKVIf@GjAGTE~@s@fA]dAe@bAk@~@o@\Y\m@fBmAb@Od@Gb@S~@m@Nu@Is@Ki@g@aBFm@b@MfBgA|@u@|@}@jAaBf@g@Va@lA_BjBmClB_CVg@Pk@GOe@Wu@{@{@Li@Dg@AsAIE],1
2685318086,4.046928437922532,1694,0:28:14,425,60.1,0.03547815820543093,33.78,-84.39,a~cmElebbOCA@[MWM?a@EIS@Kc@FcESg@?sBFmA?e@Ag@EoBGqA?e@Cg@Kc@C[[Co@C_B@aBGg@Bm@BoCEk@@}AGyA@gCGwAFm@Dm@CAFi@C_BGw@OU@kAJuAD_EGq@_@uBBi@Eq@@k@C}ABk@Fk@GO_@WMALHLSUiAG}@EaC?y@AiASMsBe@e@Sc@W_@[Wa@y@}@cAq@a@O]UQi@Ig@@k@Fq@fBqCTi@Hq@Bk@CkCDgFDo@Z_BDm@Ek@Ok@][g@Qg@CkAFg@Ge@Ma@[u@_CSi@Uc@_@]a@Og@Ee@Aa@YBm@Jq@JyASfBMh@Il@DRb@HdABd@J\ZTb@Lj@Hl@\zAXf@f@Nf@?d@?lAOb@@f@NZ\Jh@?p@El@Kl@K|AQhLMh@Ud@Y^Wb@Qf@Kj@C|ALh@fAh@x@z@^nAFh@HVd@Tt@@|@HhATZ@FBF^A~DQvAAn@Bf@@Jb@A^H?j@IzALlCPFIl@CnAa@x@Op@FNVZFVFp@@p@Np@@t@D^OlBMj@Qj@FG?r@JfASjC?r@HBLp@FnAFj@?j@Qn@PRKf@UnBHj@j@GC^@tAIfBC~AIh@AV\PvD@V@^Xd@BlA?j@CjADtBGdCFrA@b@EPBVHFl@Ar@UtEH\f@?b@KDEJc@Ac@Ha@@iAD{@FS,1
2673414952,6.2836783186192635,2609,0:43:29,307,105,0.04024530471444998,33.78,-84.39,q~cmEnebbOGm@GEc@E}@?kAIi@AqAIiAAc@Ei@Ai@DkA@SIa@YE?i@AoAFe@Dg@?g@AkAYIk@N}DGq@Am@DyE]sAIo@^}BQmCOo@Ji@Ac@HgAMo@Ho@?q@Do@J}@WwAJ[Jg@?o@MkAWqASWs@SZg@Ag@N]Ji@Eq@Ug@AKTmAZWE_AEq@Sy@Ks@KqCAEc@K}Bw@_@Oc@W_@_@s@kAw@}@aAs@]IKuAJm@?o@Qk@u@gAkBeAa@BiAVg@De@Ce@I_A@Lc@mAOe@Uc@[{@u@Wi@Mi@Co@Dq@Ni@Jg@Oi@Ua@{@aAUi@Om@Ti@|@}@^Y`Ak@^I`@Pf@AJk@TkCX_@`@OhAUh@@b@Jt@hAb@nA^tAXd@d@Hf@?pBYxCi@tCq@d@Ej@KHa@NcB@q@BqL@aB?k@EKaAa@BCvEmCv@Yx@{@b@]`@Wb@Sb@[\_@~@u@bAo@hB_AfA_@zCk@nA[zF_Ad@Kd@GlAYnFk@d@MnAQf@EjACnBUvBq@b@G^S\_@nCwAnCeBN[AEa@@?DUTm@`@qAv@wAr@e@Ne@Dg@Je@R]Tk@Da@P_@\e@RsBRi@Hc@Lg@HsBVcE`@aEl@wDz@}Dn@kAViBn@_@RyDxBeDvB[b@]ZaC`B_Ax@Ff@Pr@@r@D`HE|A@lCDjCF|ACl@?xA@vAFxA?pCBj@AtFGbB?jABvAGzAKj@@l@P|AEj@?p@Fr@ARGVC|@CdFBp@Hj@HPRJCl@Ml@Ej@VxDNtACp@Nn@JzC@zAHvAHj@FzAUh@Sl@@ZNh@@|@MpBI^P|GEvAK|ABVCp@Jj@Dl@DpGDNb@BxBAtADjAIlACd@HpA?lAGxB@|BErBLNDNp@,2
2665854951,2.971086355682812,1378,0:22:58,308,57.8,0.04194484760522496,33.78,-84.4,wvcmElzcbOLIf@\DYd@OBJVSCETARTVIXK^Yl@iARg@ZeCVsA?u@Fo@h@qDf@cCfAeDn@gAZYVc@Nk@Ck@JuA?m@j@Of@Ff@Ed@GPMDaIMkEBk@Eq@_@o@d@G|CGpBFf@HtBJhCgAf@IhHVhAGd@Id@AlAFTKdACr@Vf@UDA|C^hAKd@Nj@Bl@Kb@@`AUd@Df@Rj@Dj@Kb@Cf@IZ?f@LpANtBFlA?f@F`@Vp@|@`BhCNj@VXPKH@Dk@\_@~@s@bAm@Z]|AqAdA_@h@c@BEBk@VgA^e@VOR[\[v@i@Z_@JWb@U?_@X]Ue@UKUOY]_@Y{@cAa@YYa@c@gBo@p@e@p@IRaAs@e@Wc@a@e@Sa@]o@_A[`@[NDFPFdGk@oHiAr@]CM}B?mCr@c@i@_@MNNNb@Xh@_DyDOI}BfDgA|@Ah@\Mk@WKIKUOx@Yb@k@JQIuBwAWa@WUQo@c@W_BOa@UMo@_Aq@WM_@_@c@U,1
2663454024,2.043565577030144,786,0:13:06,0,41.4,0.05267175572519084,33.78,-84.39,e~cmE~dbbOAEYWg@IEFEp@OxAMlCIl@U`@{@r@aAn@Y`@Uh@Kj@G|DGxAIt@@l@IdA?jAa@vDAp@NhCPf@Tb@d@hAv@z@b@RfALjG\hACzBHd@C`@K`@Q`@[Z_@Vg@Ni@Jk@NuAReDPsBT_BDs@T{A\sAz@_Cv@s@Z_@Pg@Dq@?k@G_BFKXEd@ClA?l@EBs@MgB?k@FmC?o@Bm@BuCA]Mi@a@Yg@GuAEe@Ua@c@g@OiDAwAR[@qA?uALW`@_AbAWb@i@zASjAGp@wDEMj@Cn@Dq@J]~@?Zb@FP@^,1
2660585887,4.2133316432036905,2066,0:34:26,249,83.6,0.04046466602129719,33.78,-84.39,g~cmEndbbOa@Sg@Aa@OyCCsBKoBDg@EuBH}CAg@AkAYm@pAY|AMbC@~@LzA?l@Db@?l@Ep@@~AEvAFvADjFGbC@`CExDD~AAn@BbIAj@Dl@`@U~@u@bBuA\]^U|@o@rAaB|@{@~@s@^c@x@]r@tAV^~@t@b@Lf@DnAFvB@rBJtB@nAJb@E^O^`@|@\?NoAxB]`@o@bAsAbBWd@cAnA?Jv@aAx@{@v@aA`CeDXa@Rc@BICGJIn@}BZwCJm@Pm@LyAXaERsA`@cFRwANk@Ri@Vg@Z]\YbAq@Z[d@Uh@Cb@KvBQ|@FpB\f@Ez@Mf@Ed@@hAChADhF?tBFfC?DHBGZGtALhAIpADxB@f@@b@EXi@Z[ZOZ_@d@kAP[\y@BQGk@G?GMBo@AmCByAAiC@Y_@Kk@CaAe@g@Ik@Di@@c@Ag@Ik@C_AFIv@_@Ea@SEGe@Ma@Hg@Gu@Oi@GeBBi@Be@EmACkA@c@BODc@Gi@?c@Di@NiAd@k@Bc@Ae@M}CAe@Ee@BeAKUj@c@Q[Um@Kc@Qc@?wBk@g@Hs@Nc@?c@Im@VWTWvAEDERAPY`@oA^e@FoBFgATWV[hAg@@g@CMDG|@,1
2659043521,4.713721864312415,2037,0:33:57,252,60.5,0.02970054000981836,33.78,-84.39,w}cmElebbOCo@GKi@CU@CBkEB[M[Ue@Ck@?qBEe@@e@Ec@?oAIsBCoB]WWCwBDo@?m@Eq@Dy@DqCEyDNoCCk@QwA@m@Do@Rk@@k@Cm@U{@Mu@LmC@cBKcBWqAOg@?k@VEnAGh@Ih@ClAFf@HzANj@Vb@LbA?b@HNLZ?f@Ed@Gb@Kh@@bARJVBKfA?d@Bd@EnAWFDd@JpAJb@LvALb@Lh@Af@Bd@Fz@MD@d@RrBCh@@d@Oh@Ef@Lh@Pf@Jf@Nd@DVFCZG[e@Cg@Ke@S[EIDy@IoAYa@Wi@Ae@KUAULg@?qAIm@AqAFgECc@Bi@Cg@QcBMe@Ke@Ew@?c@Qq@Oc@DABE`@sAKg@Ke@i@E?IXi@Dc@?iBKg@Ag@[kACUKkAS]\g@D}AE{@DmCg@a@[{@{@g@Yi@CeAi@m@QWLa@Oc@Ag@He@Cc@Lc@H]U[EQDg@~@gAEK@_@GK@_@Rk@DuAI_@Tc@f@q@ZEFGXaATgAj@aAv@kB|@_@VmAb@gAn@cA^_@Va@TcAx@a@V_@L_@b@`@]dAi@pAYVKx@SlAw@d@KfEaDbAg@b@MdAg@jA]^Qp@c@JA\UJ?v@_@V?rAS~AB|CIlA@HA?Sf@JhA`@pBa@d@DVj@ZNMTh@RZ@XHJJKJPN|@FHn@xAj@TVFTI^,1
2653556612,5.200752604788037,2113,0:35:13,474,69.1,0.032702318977756745,33.78,-84.39,eycmEz`bbOOOEMAc@}B|AICQFc@FsDAe@Ca@KKSi@BqBRe@@e@Ac@Ge@AoBCoABsAMe@YCMX}D@oBHa@QuDB?Ky@G{ATkB?Og@AM_BCm@@m@Mk@KmBKk@^s@Bg@?k@FaBGk@Co@Hk@?u@Ki@Qi@Kk@Cq@c@QQ@Sd@Ly@JQJk@Bi@A]Jc@Cs@BeANm@I_B?_AAm@S{AEm@Aq@CQ_B_@k@Se@U{@y@Y_@aAm@_Au@u@SMg@?iABs@Ek@Qe@w@y@_@WgAo@wB^c@@_CQWKrA\h@Fb@Bj@Ap@Md@Qh@a@DEVm@Hk@@s@M{@We@[]e@Wi@OoE}@e@Ii@EW?cAN[NWVSh@GZCp@@PFf@Xv@NXX\Z^d@Vd@P|Cj@d@Bf@ARAx@Ob@Q^WPULUDOLw@?k@Mm@Ug@Y]WQ_@S{GaBgAIU@g@N]ZQPYt@EVAt@Bb@Lt@Nd@\`@\Z^Td@PpA`@jAuGL_BG[oDe@i@HkA\c@aAiAcBQe@Ao@Vg@b@WTc@AGs@{AW_@Y]a@Oa@]We@Si@AITBd@NTNNVjAlATF|@{@d@EVKdBeCf@ErAGh@KjAa@d@A?XWtA@Jh@lAbAnDZ^`@Pb@Fb@AjAQd@N^^Lh@Bj@E|ABzAApCCp@@n@E|A@l@Gl@Qf@o@`AWf@c@rAC|ATd@d@TZb@^\\^^X`@p@Ab@xA|@bAd@lATb@NF^Dn@B`BJzAC`B[l@Cr@XjCB`@VD?j@Ev@N~A[hAIp@?VJt@@d@Hp@F^X`A@l@QzAOd@Fj@@p@Cn@Ph@@r@YjADbBT~AAj@GxA?`CLB@n@Cj@HzGCp@dCDxBCpAEb@EbAB`E?hGJjAFHn@,2
2651090552,5.025463791457885,2052,0:34:12,280,79.5,0.03874269005847953,33.78,-84.39,gcdmElabbOg@EsACwCDg@Vg@Je@Bg@Jm@[qAEg@@c@AuBS_@WEKDkFCo@AyAEwABg@CGCq@Iu@Os@RaB@m@Ao@?IWe@Kq@Eq@d@q@Mo@?m@Ks@Js@?k@Do@DaBMwANUFQAk@Gm@Mg@OgAFwFBGCo@@q@W_BCm@FoCCcAC_@]GCCHuBFi@Ew@Hi@DyAJm@EQQsCCoA@aBI}AA_BIeBQgI?mCEyAFyG?}ACi@Bs@@kFEkAf@_@dB_A`BqA^Sb@]Vs@X_@`Aw@dBaAdAs@f@SjBm@zCy@zBe@pASf@KxBYb@ItB[rBWzBS~Cc@d@?nAYh@Od@IfAc@d@Ib@O^WfAo@lBaAdAq@bDsCXc@X]|A{AbA{@vAcB`Aw@fAq@d@SnBq@f@KzBOf@Af@Bf@?f@Iv@VpBd@d@PhB`AvAbBbAp@\Z\`@Td@\\p@fAj@lAX`@v@x@~@~@z@dAxArA`@Z`@RZVhAf@rBj@d@Db@N@@FA_@We@QkAWe@OgAk@YKw@o@_@Uc@[{@w@oA_Bu@oAMk@c@kAWe@y@aA[i@aA_AYe@EMkBwAgAo@e@QgASsBg@iAMg@A]Pi@Og@Ae@@kAHi@Ji@DiBn@c@RgAt@a@^wCzC{@dAa@^[b@}@z@}@n@cBxAiBfAcAd@_@Vi@He@Be@H[ZkAVe@Ta@NmBZi@BsBl@iAPkAHmALkDf@kAT,2
2645499976,4.124972659667542,1849,0:30:49,423,62.5,0.03380205516495403,33.78,-84.39,s~cmErebbOLm@g@YQ@s@PqAGwCG]]qB@iAIaDEqADe@CmASc@WEKAyEE}@GCHaB@qFOk@N}AKoAW_BDo@Hm@Dk@?m@Uo@GwAGm@@k@Hk@G}ARi@RUEs@KaAKe@E_@Oi@_@]THEo@Do@Co@A_BFo@I{AIu@E{AAkCCo@cBm@g@Mc@Ua@WKCoAsA_Ay@cB_AMm@Ei@J{APe@bBmCLi@D{AA_BC_BGm@@{ADk@\}AFi@Am@Qi@]a@e@Sg@Ee@Bg@?c@Ec@Ma@[eAcDSk@]]c@Sg@Gg@@g@ICk@Lk@\sDR}Ax@qJPi@JK@SWf@a@fCM|AKh@YhCQzASfCS|AMj@m@pAKf@Kh@SdCJj@`@rAx@v@b@X^ZT`@Pf@Xd@^ZhA\d@R\VX`@XtAHlC?l@Lh@Th@Nl@Hj@G`BF|ADLX`@`@R|@x@Z^X`@\Zt@z@nAn@jAN^JDj@Dp@?lC?j@Gp@H~A?j@Ih@An@f@pA\R@LKp@@\In@H\Th@Fl@@l@An@Y~AJl@J|AAn@[zAEzAGj@CzABn@CFX~@@l@Kh@M~A@p@Bt@Kh@Bt@Pj@p@HGl@@j@G|ACpCJl@d@N`DDNDPNf@Hb@BnACnABrBGrB?rBFrB@h@DDBFn@,1
2632783131,5.334968782311301,2354,0:39:14,223,93.6,0.03976210705182667,33.78,-84.39,_}cmEpebbOk@ABs@UQmAGaEAa@UkAGg@DqBAk@EuBAuB@kB_@OW@cBGsBBk@CcBIyAF}EF{@Ao@Ok@CqALcBCg@LgB@o@Ik@?o@F}AA}DMwAQk@GwABOAEm@IPC@k@JoAKkCEa@GCAo@Gk@Aq@DcBEgCEUe@QgASc@QOEa@Uw@cAm@q@eBkAWO]YOo@Cm@Bk@Fm@Am@Qm@[_@]WeBaAa@NoALi@@k@CwB]kAYaAk@][Wg@Mk@Cq@Do@Pi@Nk@Om@Yc@}@eAWc@Se@EWTe@~@u@BKUk@s@oA[a@c@S]YgBmCi@_A_@[e@Cg@ImBo@g@KiA[i@Ai@Je@TY`@[ZaAp@e@Jc@EqA_B][cBcASg@Ek@Yg@[_@SGw@j@g@Hc@OY_@Qi@]sAGo@kAmBSc@@QXS`@Wd@Qf@ItBKfGq@bEWf@EpAJf@@vCZvBH|A@f@A|CAf@@vBCxBHtB?f@Dd@Hh@NZBd@NxCf@`@LlARb@LlARdAXfATh@BrC|@VVJhFAr@?nCCjCFdCC~AD~EAl@HlCCn@Bl@I~A@~ABjBCnFGjCNzAExDFRp@VEFKj@?n@CV@pCLxDKZEn@Dl@@rB\BG\AZEhCFvAHl@?l@CL@|AFh@Bp@En@Fn@QnCJnBMj@N~CCzAF~AG~AFp@C|AH|AD~AC`B@n@b@VpC@ZF^ZlAHf@Ab@Ej@Dd@?tBGnAFpACdA@nAFh@?^FBh@,2
2632786014,2.006966813807365,857,0:14:17,0,41.2,0.04807467911318553,33.78,-84.39,w}cmErebbOc@j@h@aB_@Ui@BKHEn@?lCMzAMj@Y\aAp@c@V]VYd@i@pAQ`BC~A?pCCnCDh@Cj@Ip@QxAMl@El@FbBhArBXb@Z`@^X^P`@L~DFrBRdBHpABd@Cd@Kb@S`@]Ze@Vg@Ne@Nk@NwDN_Bj@}D^cDNcB`AwBXc@^[Rc@@o@I_AD_BBE^QV?nANh@?LEHc@Fs@?o@E{AAwJC_@Uc@IGe@IkAKiAOg@?i@Oi@Ei@Ai@Dk@PeANwADmAAYF[b@wA|AYd@Qh@SjACh@cAEYJGbDB|A,1
2618211637,4.871985106975264,2183,0:36:23,187,84.7,0.03879981676591846,33.78,-84.39,{}cmErdbbOIY_@EmAEe@UgAOe@@iEGqABsAGg@@kAEg@Bi@AuB[Y]?kF?YGKD}@@m@EoC@wAKuA?mCESIuA@m@EKHWPMFk@@]WyBGaBPaBCs@HwAKm@YiCB_@G}AHm@AuBHOYYMAOEJ_@Ky@?w@Bm@@cCGuCH}ACi@?}AToCMiB?m@Gm@Dq@C{D@oGDcEE_E?}ABm@CoC?iCAkCCq@AiCBq@EYWMB?Jo@vBwA`CmB`@W`CiB~@q@r@e@`@M^[`Ac@pBg@nBWf@Cb@OdAUpBYjA[lAOlBa@rBMxCYNGSEg@AuBHg@Di@JgAHoB\g@Bg@Fg@Rg@Li@FsB\oALqBn@a@Ti@FeAd@eAp@iB`A_@V{@v@cAp@{A|AaAv@cAn@]`@HVIt@EfCAvJMvDB`BCj@?lCDhCEzADpCA~AE~A@hCAj@B~AIzA?j@An@HnFG|ABp@?xAFxAEn@?j@Cb@n@ZDZ?n@KJA`ACj@U`AWl@_Ab@SZSh@KJ[Rb@^l@@\N\H|@DFdALr@Cp@Bl@Hn@C|A@n@Aj@WdCFfCEp@^dBG~A?rBFHDBBlAGj@Dl@Ij@Cp@Bj@?fCP`Cb@PzBAd@@ZFRP^NlA@fACd@@lAEh@@tB?lAFlAApBJBX,2
2612687980,4.0082170126461465,2019,0:33:39,29,84.7,0.041951461119366026,33.78,-84.39,{}cmEzcbbOc@Ca@DG`@@xAGl@Bp@Ah@Mj@Ub@{CvBOX[pAEzAERUj@En@Bj@AfFDl@Gh@SrAQ~BCl@Bz@h@|@`AnBX^^V`@Nb@FhAJlAHjA@b@FlA?vCJd@Gb@Mb@WXc@Vg@Pg@d@aCBuAl@aFHiBFm@ZyBZuA`@mAVe@Va@ZYNi@FeCPq@L[d@OjADd@HJ?Ni@Fi@Gm@GwADeCFiCIoCQg@c@O[IeAEiAUe@OsBNg@?iAVe@BmAGe@?iADMDs@JIj@u@x@k@fAUx@Kn@KLM@[TmA@_@JMhC?p@KzAQf@IJ]VeAj@_@\o@nASj@Ij@Kf@Uj@It@Jt@Bl@@nDFr@G`BKh@SrCDvANf@Vb@l@nATb@\^^X`@Nb@HxBHf@F|CNb@AnADjAEh@I`@Q^YZa@b@wAHk@^iFV{AN}ADwALqCNq@fAcCVg@^a@Xe@Fm@?k@IyADo@DCVCf@Cd@Hd@Bf@?DELe@AuBDaBBqIEm@Sa@g@Oc@CmASkAIc@@e@HkAGqANkAHsBQc@BIB]ZsAbBi@lAa@pAKp@M@uAEe@@WHMtD?t@KvA@Nf@Hn@?La@Aq@H_DBQDA,1
2597409825,4.502952755905512,1968,0:32:48,418,62.5,0.031758130081300816,33.78,-84.39,i}cmE`ebbOAK[[YBc@MO?D[ECg@@mACmABmBMc@AoAJe@?kEQoADk@?oAMc@W?yAFm@D_BEw@EMR{D?o@AcB@wDEyAb@}BQuABm@UUYi@Ie@BcBDs@RyARe@Cm@y@sDEc@EGe@G?Bl@PFs@?q@Ks@Bq@RgADm@@q@Mo@CcBIq@EkCEU}C{@c@Q}@cA}@w@_@W]]c@Qa@YIo@Ak@JoANm@l@iAV_@Rk@Fi@@wDI{AQwAEi@Ds@VeALy@?q@Gc@Og@YWa@IqADi@Ac@Ec@SQi@WuA]sASe@_@Ug@MqAB[YLwAe@m@L}ABq@d@kDDaBZsDRe@f@Qf@@lHrAIVQQcAg@wBe@uBYe@JSf@Ah@_@`CAl@]fCAj@[fCCp@WbCFj@b@JpAD`@L\ZPf@f@|BRj@`@^`@Jh@Df@AjAKb@Hb@TTd@Bj@El@UhBI|AAn@Dn@Gp@GfFKp@U`@[Zm@nAOj@C|@Dh@JNHb@PD`@\^^zArAZ`@^T@D?h@BD`@LfAj@jAPLJFj@BrAK~EJNn@?AjCHhC@xAEbBHl@Dl@?n@Dj@N`BCn@Dh@Al@c@`BA`@d@ZIzAArBI`B?n@HrCCl@AFVFMzB?fAZb@Dh@?j@Kj@O~AEj@?p@Pf@nANX@vAAJBTVNHpA?nAKj@FdBGpDBl@CnBBd@Ad@BRBDp@,1
2591872593,7.0219294321164405,3077,0:51:17,472,133.8,0.04348391290217745,33.78,-84.39,q~cmEzdbbOEGb@QfBEHm@Rc@b@MjASlACrCu@NK@u@?o@Hk@Na@xD?~@JlADtBO^FAn@FBtBPhE@pBJd@Af@KlBu@bE@d@CxBJtBInA@f@Gb@BnARxBFvBAp@Q`@Tf@BXA`@UpA@Ku@DS@wANg@Fi@FEOw@ByA?q@Ki@Ok@?YMw@B[Lk@EcBMm@Gi@GSFL\]Bo@c@iAMo@Da@Jq@Pc@FVb@sBX{@OMD{@c@{@]YOW`@]Xo@E?Ic@WiAIk@[u@Ca@BULk@NId@c@FYLUHq@E]CcBBm@Hm@^mAvA}CLm@F}AIqCGkFBmCD}AQiC?qAFM\GtB?pBDf@ATe@Am@Gq@Do@?k@Gm@Aq@Ii@Sk@Q]A]Fq@Jg@?m@GaBFm@Lk@@m@Cq@Iq@Qg@]qAUyAQm@Gm@Ug@s@_Au@eCUwAOi@]c@DK[c@Mm@K_BQe@aAqBs@aA}@wBaAiD[sBOk@Sk@We@u@eCSe@}@aC}@iDMi@Eo@PaCVeC?yABq@Em@Sm@q@gAu@_A]Ye@Qg@Ca@Fg@Ce@IEIABRLd@HjACb@D`@RZ\pAfBTd@Jj@I|DKdCQ|A@n@Hl@Rj@Nh@r@`CVb@Nd@r@zBNh@d@rANn@h@jCl@zBd@lAj@lAn@fAl@nAXb@Lh@?j@Bl@Fh@Lh@NzAZd@b@pAXvANj@Pl@R`@n@bCl@fA`@`@Vh@Bn@?vDIj@Cn@Or@Ht@LLEp@XnABp@TzAK|AFl@Cp@c@Ri@EqA?oAKy@AMXA|AD`@An@Ul@En@Mr@EbARjADj@Jh@?`EF`BCn@Gn@YvAQh@Uh@Wd@Qf@YzAG|AD|A?xAKn@BdCCl@SzAEj@l@IAn@Ot@Qf@?l@RlBBd@Qv@@^Gh@Mf@KLEj@FXi@RTVn@lAGNGp@KnBBdBDl@Cp@@~AEn@Ml@?LZD[E?ZNlAGbBFvACb@STc@Ue@SqAA{@J{@OU?cB@OFe@GuBDoAYe@Cg@HmABgIAe@FqBt@i@B_EMoA?c@Gi@@w@EOZg@KkAg@g@KmAKeEAoAFMFY\oA?qAEi@GODkBzBi@pA]tACp@EBqAMGd@@n@EhAAKDq@FY,2
